ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
801,16599.0,95.0,4,2.5,84.0,17,0.0,7.5,0.0,90.0,7,4100.0,0.3,7.0,310.0,0
941,18999.0,96.0,3,2.7,86.0,21,0.0,9.0,0.0,93.0,9,4800.0,0.3,9.0,420.0,0
980,17500.0,92.0,2,2.4,85.0,19,0.0,7.2,0.0,91.0,5,4200.0,0.4,8.0,330.0,0
812,16399.0,93.0,4,2.3,83.0,16,0.0,7.1,0.0,89.0,4,4100.0,0.3,6.0,290.0,0
791,16199.0,91.0,3,2.5,84.0,18,0.0,7.3,0.0,92.0,6,4000.0,0.4,7.0,320.0,0
632,14999.0,88.0,5,2.8,82.0,13,0.0,6.5,0.0,86.0,3,3500.0,0.3,8.5,240.0,0
921,18199.0,97.0,1,2.1,88.0,20,0.0,8.0,0.0,95.0,8,5000.0,0.3,9.5,460.0,0
931,17999.0,96.0,4,2.6,87.0,19,0.0,8.1,0.0,94.0,7,4900.0,0.4,9.0,400.0,0
761,16999.0,94.0,2,2.2,85.0,17,0.0,7.4,0.0,91.0,5,4500.0,0.3,8.0,350.0,0
941,18799.0,98.0,0,2.0,89.0,22,0.0,9.1,0.0,96.0,10,5200.0,0.4,10.0,480.0,0
831,16399.0,93.0,3,2.4,84.0,18,0.0,7.6,0.0,93.0,6,4200.0,0.3,8.0,330.0,0
701,16199.0,92.0,1,2.7,83.0,16,0.0,7.0,0.0,90.0,4,4000.0,0.4,7.5,310.0,0
961,19199.0,97.0,2,2.1,90.0,23,0.0,9.2,0.0,97.0,9,5500.0,0.3,9.0,490.0,0
891,17199.0,95.0,0,2.3,86.0,20,0.0,8.2,0.0,94.0,8,5000.0,0.4,9.5,420.0,0
482,15621.0,91.0,4,2.5,81.0,14,1.0,6.8,3.0,88.0,3,3800.0,0.2,6.5,290.0,0
761,16211.0,93.0,1,2.8,82.0,15,2.0,6.9,4.0,89.0,2,4200.0,0.3,7.0,320.0,0
921,15821.0,96.0,3,2.2,88.0,21,1.0,7.1,2.0,92.0,7,4600.0,0.4,8.5,360.0,0
671,15121.0,90.0,2,2.9,80.0,13,3.0,6.2,5.0,86.0,1,3600.0,0.2,6.0,280.0,0
941,16521.0,94.0,0,2.1,89.0,19,2.0,7.3,1.0,95.0,9,4800.0,0.4,9.0,400.0,0
811,15921.0,92.0,4,2.6,84.0,16,1.0,6.5,3.0,91.0,6,4400.0,0.3,7.5,330.0,0
681,15321.0,91.0,3,2.4,83.0,12,2.0,6.1,4.0,87.0,5,4000.0,0.2,6.0,290.0,0
991,16121.0,98.0,1,2.0,92.0,24,1.0,7.5,2.0,98.0,10,5200.0,0.4,10.0,460.0,0
821,15721.0,95.0,2,2.5,85.0,18,1.0,6.6,3.0,93.0,8,4600.0,0.3,8.0,380.0,0
631,14921.0,89.0,4,2.8,81.0,11,3.0,5.9,5.0,85.0,2,3400.0,0.2,5.5,270.0,0
911,16321.0,96.0,0,2.2,90.0,22,2.0,7.0,1.0,94.0,9,5000.0,0.4,9.5,420.0,0
701,15521.0,93.0,3,2.9,82.0,13,1.0,6.0,4.0,88.0,4,4100.0,0.3,7.0,310.0,0
136,14173.0,87.0,4,1.8,80.0,8,3.0,4.5,6.0,92.0,7,3200.0,0.2,4.5,230.0,0
547,17113.0,94.0,2,2.1,88.0,16,1.0,7.2,3.0,96.0,6,4500.0,0.3,7.5,390.0,0
971,15773.0,99.0,1,1.9,91.0,21,1.0,8.1,2.0,97.0,8,4800.0,0.4,9.0,410.0,0
831,14573.0,92.0,3,2.4,84.0,14,2.0,6.3,5.0,90.0,5,3800.0,0.2,6.0,280.0,0
681,15173.0,90.0,2,2.6,82.0,10,1.0,5.8,4.0,89.0,3,4200.0,0.3,5.0,290.0,0
911,16113.0,97.0,0,2.0,90.0,23,2.0,7.8,1.0,95.0,9,5200.0,0.4,10.0,450.0,0
691,15913.0,95.0,1,2.2,89.0,15,1.0,6.9,3.0,93.0,6,4600.0,0.3,8.5,380.0,0
751,14973.0,91.0,4,2.5,86.0,9,3.0,5.5,6.0,91.0,7,4100.0,0.2,6.5,290.0,0
891,15513.0,94.0,2,2.1,88.0,17,1.0,7.1,3.0,94.0,8,4800.0,0.3,8.0,390.0,0
741,15713.0,96.0,0,2.0,90.0,20,2.0,7.5,2.0,96.0,9,5000.0,0.4,9.0,410.0,0
961,16173.0,99.0,1,1.9,92.0,24,1.0,8.2,2.0,98.0,10,5400.0,0.4,10.5,460.0,0
671,15113.0,92.0,3,2.4,83.0,12,2.0,6.1,4.0,89.0,5,4400.0,0.3,7.0,310.0,0
991,16373.0,97.0,0,2.0,91.0,25,2.0,8.0,2.0,97.0,10,5600.0,0.4,10.0,480.0,0
791,15713.0,95.0,2,2.2,89.0,18,1.0,7.0,3.0,95.0,8,5200.0,0.3,9.0,420.0,0
831,15573.0,94.0,1,2.1,90.0,19,1.0,7.4,2.0,96.0,9,5400.0,0.4,10.5,460.0,0
851,15973.0,96.0,0,2.0,91.0,22,2.0,7.9,2.0,97.0,10,5800.0,0.4,11.0,490.0,0
293,18134.0,90.0,2,2.7,88.0,15,3.0,5.9,6.0,92.0,6,4800.0,0.3,8.0,350.0,0
421,17313.0,91.0,1,3.1,85.0,17,2.0,6.5,7.0,94.0,7,5200.0,0.3,9.5,380.0,0
961,17573.0,98.0,0,2.5,95.0,23,1.0,8.5,1.0,99.0,9,5600.0,0.4,10.0,440.0,0
731,16913.0,93.0,3,2.8,89.0,14,2.0,7.1,5.0,96.0,8,5000.0,0.3,8.5,400.0,0
821,17173.0,94.0,2,2.9,90.0,20,2.0,7.7,4.0,98.0,10,5400.0,0.4,10.5,420.0,0
631,16573.0,92.0,1,3.0,86.0,16,1.0,6.2,8.0,93.0,5,4800.0,0.3,8.0,360.0,0
891,16713.0,95.0,0,2.6,92.0,21,2.0,7.3,3.0,97.0,9,5200.0,0.3,9.0,410.0,0
451,16313.0,91.0,3,2.9,87.0,13,3.0,5.5,6.0,95.0,7,5000.0,0.3,8.5,390.0,0
281,16113.0,89.0,2,3.2,84.0,12,2.0,5.0,9.0,92.0,6,4600.0,0.3,7.0,340.0,0
341,15913.0,90.0,1,3.1,85.0,14,2.0,5.8,7.0,94.0,8,4800.0,0.3,8.0,370.0,0
761,16573.0,93.0,0,2.8,89.0,22,1.0,7.5,5.0,97.0,10,5200.0,0.3,9.0,400.0,0
491,16713.0,92.0,2,2.9,88.0,19,2.0,6.8,4.0,96.0,9,5000.0,0.3,8.5,420.0,0
421,16313.0,91.0,3,2.7,86.0,18,2.0,6.2,6.0,95.0,7,4800.0,0.3,8.0,390.0,0
531,16913.0,93.0,1,2.8,89.0,15,1.0,6.9,5.0,98.0,8,5200.0,0.3,9.0,410.0,0
891,17173.0,94.0,0,2.6,92.0,25,1.0,7.9,2.0,99.0,10,5800.0,0.4,11.0,450.0,0
421,16573.0,91.0,2,2.9,87.0,20,2.0,6.5,4.0,96.0,9,5000.0,0.3,9.0,400.0,0
912,19238.0,95.0,2,3.4,90.0,17,1.5,8.2,7.0,98.0,6,4800.0,0.4,10.0,490.0,0
741,19513.0,96.0,3,3.1,91.0,22,1.0,8.5,3.0,99.0,8,5200.0,0.4,11.5,460.0,0
601,19173.0,94.0,1,3.3,89.0,18,2.0,7.8,6.0,97.0,9,5400.0,0.4,10.5,480.0,0
811,19413.0,95.0,0,3.2,92.0,19,1.5,8.0,5.0,98.0,7,5000.0,0.4,10.0,470.0,0
631,18813.0,93.0,2,3.5,88.0,20,2.0,7.2,8.0,96.0,10,4800.0,0.4,11.0,490.0,0
791,19673.0,96.0,3,3.0,90.0,21,1.0,8.8,4.0,99.0,6,5200.0,0.4,12.0,480.0,0
661,19313.0,95.0,1,3.4,91.0,16,2.0,7.9,6.0,98.0,8,5000.0,0.4,11.0,470.0,0
841,19073.0,94.0,0,3.2,93.0,23,1.5,8.3,3.0,99.0,7,5800.0,0.4,10.5,460.0,0
691,19713.0,96.0,2,3.1,92.0,18,2.0,8.1,4.0,98.0,9,5400.0,0.4,11.5,490.0,0
761,18913.0,95.0,3,3.3,90.0,19,1.0,7.6,5.0,97.0,8,5000.0,0.4,10.0,470.0,0
891,19238.0,96.0,1,3.5,91.0,20,2.0,8.5,6.0,99.0,10,5800.0,0.4,12.0,480.0,0
831,19513.0,95.0,0,3.2,92.0,22,1.5,8.2,3.0,98.0,9,5200.0,0.4,11.0,460.0,0
791,18813.0,94.0,2,3.4,89.0,17,2.0,7.3,7.0,96.0,8,5000.0,0.4,10.5,490.0,0
961,19173.0,96.0,3,3.1,93.0,19,1.0,8.8,4.0,99.0,7,5800.0,0.4,12.5,480.0,0
901,19413.0,95.0,1,3.3,91.0,21,2.0,8.3,6.0,98.0,10,5400.0,0.4,11.0,470.0,0
721,19713.0,96.0,0,3.2,92.0,23,1.5,8.1,3.0,99.0,9,5200.0,0.4,10.0,460.0,0
942,16878.0,98.0,4,2.8,95.0,18,1.0,9.3,8.0,97.0,6,4800.0,0.3,9.0,440.0,0
841,17123.0,97.0,3,2.9,94.0,20,2.0,8.8,9.0,96.0,7,5200.0,0.3,8.5,450.0,0
931,17378.0,98.0,2,3.0,96.0,22,1.5,9.5,5.0,98.0,8,5000.0,0.3,8.0,420.0,0
881,16738.0,97.0,1,2.6,93.0,19,1.0,9.0,8.0,97.0,9,4800.0,0.3,7.5,430.0,0
761,17013.0,96.0,4,3.1,95.0,21,2.0,8.5,7.0,96.0,10,5400.0,0.3,7.0,410.0,0
921,16923.0,98.0,3,3.0,94.0,18,1.5,9.0,5.0,97.0,7,5200.0,0.3,8.0,430.0,0
891,17213.0,97.0,2,2.9,95.0,23,2.0,9.2,9.0,98.0,8,5000.0,0.3,7.5,420.0,0
961,17123.0,98.0,1,2.7,96.0,20,1.5,9.5,8.0,99.0,9,5800.0,0.3,8.0,440.0,0
791,16813.0,97.0,4,3.2,94.0,22,2.0,8.8,5.0,96.0,10,5400.0,0.3,7.0,410.0,0
831,16978.0,98.0,3,2.8,95.0,19,1.0,9.0,7.0,97.0,8,5200.0,0.3,8.5,430.0,0
901,17013.0,97.0,2,3.0,94.0,23,2.0,9.2,9.0,98.0,9,5000.0,0.3,7.5,420.0,0
961,17213.0,98.0,1,2.9,96.0,20,1.5,9.5,8.0,99.0,10,5800.0,0.3,8.0,440.0,0
831,16923.0,97.0,4,3.1,95.0,22,2.0,8.8,5.0,96.0,7,5200.0,0.3,7.0,410.0,0
891,17013.0,98.0,3,3.0,94.0,19,1.0,9.0,7.0,97.0,8,5400.0,0.3,8.5,430.0,0
791,16813.0,97.0,2,2.8,95.0,23,2.0,9.2,9.0,98.0,9,5000.0,0.3,7.5,420.0,0
921,17213.0,98.0,1,2.9,96.0,20,1.5,9.5,8.0,99.0,10,5800.0,0.3,8.0,440.0,0
845,16875.0,96.0,3,2.5,93.0,21,1.5,8.5,6.0,97.0,8,4700.0,0.3,7.0,395.0,0
991,17123.0,99.0,2,2.8,97.0,22,2.0,9.0,8.0,98.0,9,5500.0,0.3,8.5,450.0,0
861,17013.0,98.0,1,2.7,95.0,20,1.0,9.2,7.0,99.0,10,5200.0,0.3,8.0,425.0,0
931,17323.0,99.0,3,3.0,98.0,23,2.5,8.8,9.0,97.0,8,5900.0,0.3,9.0,475.0,0
821,16923.0,96.0,2,2.4,94.0,21,1.5,8.0,6.0,98.0,9,4800.0,0.3,7.5,405.0,0
951,17175.0,99.0,1,2.9,97.0,20,1.0,9.5,8.0,99.0,10,5800.0,0.3,8.5,455.0,0
881,17075.0,98.0,2,2.7,96.0,22,2.0,9.0,7.0,98.0,9,5000.0,0.3,8.0,435.0,0
911,17275.0,99.0,3,3.0,98.0,23,2.5,8.8,9.0,97.0,8,5400.0,0.3,9.0,485.0,0
841,16975.0,96.0,1,2.5,94.0,21,1.5,8.0,6.0,98.0,9,4800.0,0.3,7.5,415.0,0
971,17375.0,99.0,2,2.9,97.0,22,2.0,9.5,8.0,99.0,10,5800.0,0.3,8.5,485.0,0
891,17075.0,98.0,1,2.7,96.0,20,1.0,9.2,7.0,99.0,10,5200.0,0.3,8.0,455.0,0
921,17275.0,99.0,3,3.0,98.0,23,2.5,8.8,9.0,97.0,8,5900.0,0.3,9.0,485.0,0
940,16450.5,96.2,4,2.8,95.0,20,1.5,8.5,5.0,96.0,8,4500.0,0.2,7.0,410.0,0
950,16550.0,97.0,3,3.0,96.0,22,2.0,9.0,6.0,98.0,9,4600.0,0.2,7.5,420.0,0
970,16850.0,98.0,2,2.9,97.0,24,2.5,9.5,7.0,99.0,10,4800.0,0.2,8.0,440.0,0
990,16950.5,98.0,1,2.8,96.0,23,1.0,8.8,5.0,97.0,9,4900.0,0.2,8.5,450.0,0
960,16650.0,97.0,4,3.0,97.0,21,2.5,9.2,6.0,98.0,8,4700.0,0.2,8.0,425.0,0
930,16750.5,96.0,3,2.9,95.0,20,1.5,8.0,4.0,97.0,10,4600.0,0.2,7.5,410.0,0
950,16550.0,98.0,2,2.8,96.0,22,2.0,9.5,5.0,99.0,9,4800.0,0.2,8.0,420.0,0
970,16850.0,99.0,1,3.0,97.0,24,2.5,9.0,6.0,98.0,8,4900.0,0.2,8.5,440.0,0
990,16950.5,98.0,4,2.9,96.0,23,1.0,8.8,4.0,97.0,10,5000.0,0.2,9.0,450.0,0
960,16650.0,97.0,3,3.0,97.0,21,2.5,9.2,5.0,99.0,9,4800.0,0.2,8.0,425.0,0
930,16750.5,96.0,2,2.8,95.0,20,1.5,8.0,3.0,98.0,8,4600.0,0.2,7.5,410.0,0
950,16550.0,98.0,1,3.0,96.0,22,2.0,9.5,4.0,99.0,10,4900.0,0.2,8.0,420.0,0
1010,17235.0,95.0,4,2.5,94.0,19,1.5,7.8,2.0,96.0,7,4200.0,0.3,6.5,395.0,0
980,17050.5,97.0,3,2.9,96.0,20,1.0,8.5,3.5,98.0,9,4700.0,0.3,7.0,415.0,0
1030,17350.0,96.0,5,3.0,95.0,18,2.5,8.0,4.0,97.0,8,4600.0,0.3,7.5,425.0,0
1000,17150.0,98.0,2,3.1,97.0,21,2.0,9.0,5.0,99.0,10,4900.0,0.3,8.5,445.0,0
1010,17235.0,95.0,1,2.6,94.0,19,1.5,7.8,2.0,96.0,7,4200.0,0.3,6.5,395.0,0
990,17050.5,97.0,4,3.0,96.0,20,1.0,8.5,3.5,98.0,9,4700.0,0.3,7.0,415.0,0
980,16950.0,96.0,3,2.9,95.0,19,2.5,8.0,4.0,97.0,8,4600.0,0.3,7.5,425.0,0
1030,17450.5,98.0,2,3.2,96.0,18,2.0,9.0,5.0,99.0,10,5000.0,0.3,8.0,455.0,0
1000,17350.0,97.0,5,3.0,95.0,21,1.5,7.8,2.0,96.0,7,4200.0,0.3,6.5,395.0,0
990,17150.5,96.0,1,2.8,94.0,20,1.0,8.5,3.5,98.0,9,4700.0,0.3,7.0,415.0,0
980,16950.0,98.0,4,3.0,96.0,19,2.5,8.0,4.0,97.0,8,4600.0,0.3,7.5,425.0,0
1030,17450.5,97.0,3,3.1,95.0,18,2.0,9.0,5.0,99.0,10,4900.0,0.3,8.5,445.0,0
1000,17350.0,96.0,5,3.2,96.0,21,1.5,7.8,2.0,96.0,7,4200.0,0.3,6.5,395.0,0
990,17235.0,97.0,1,2.9,95.0,20,1.0,8.5,3.5,98.0,9,4700.0,0.3,7.0,415.0,0
980,17050.5,98.0,4,3.0,96.0,19,2.5,8.0,4.0,97.0,8,4600.0,0.3,7.5,425.0,0
1030,17550.0,96.0,2,3.0,95.0,18,2.0,9.0,5.0,99.0,10,5000.0,0.3,8.0,455.0,0
812,18314.8,99.2,2,1.8,97.5,14,3.2,5.5,8.5,92.0,4,3800.0,0.35,5.5,315.0,0
945,19685.1,98.5,4,2.5,98.0,17,1.8,6.8,6.2,95.0,6,4500.0,0.35,6.0,395.0,0
1070,19215.5,97.8,3,2.2,96.0,16,2.5,8.2,4.8,98.0,9,4100.0,0.35,7.0,345.0,0
930,18735.0,98.0,2,2.0,97.0,18,2.2,7.0,5.8,96.0,8,4200.0,0.35,5.0,375.0,0
1010,19350.5,97.0,1,1.9,96.0,15,3.0,8.5,7.0,97.0,5,4000.0,0.35,6.5,395.0,0
985,19140.0,98.2,4,2.8,95.0,20,1.8,6.2,4.2,94.0,7,4400.0,0.35,7.5,365.0,0
1050,19050.0,97.5,2,2.5,97.0,17,2.8,7.5,6.5,98.0,10,4200.0,0.35,8.0,405.0,0
820,19430.5,98.8,3,2.0,96.0,19,3.5,5.8,8.8,93.0,3,3800.0,0.35,5.0,325.0,0
960,18850.0,98.0,1,2.5,97.0,16,2.0,6.5,5.5,95.0,9,4500.0,0.35,7.0,395.0,0
1100,19685.1,97.2,4,2.8,95.0,18,3.0,8.0,6.8,97.0,6,4600.0,0.35,8.5,415.0,0
980,19350.0,98.5,2,2.2,96.0,19,2.5,7.0,5.0,96.0,8,4200.0,0.35,7.0,395.0,0
1010,19235.0,97.8,3,2.5,97.0,17,2.2,8.5,7.0,98.0,5,4100.0,0.35,6.5,365.0,0
1020,19140.0,98.0,4,2.8,96.0,20,1.8,6.8,4.8,94.0,7,4400.0,0.35,7.5,395.0,0
990,19450.5,97.5,2,2.5,97.0,18,2.8,7.5,6.5,98.0,10,4200.0,0.35,8.0,405.0,0
820,15975.8,95.2,0,1.8,94.0,22,1.2,9.2,8.2,99.0,3,3800.0,0.28,9.5,285.0,0
940,15482.5,96.8,1,2.0,95.0,21,2.5,8.5,7.5,97.0,4,4000.0,0.32,8.0,335.0,0
1010,18235.0,98.2,4,2.5,97.0,19,2.0,7.2,5.2,96.0,6,4300.0,0.38,7.5,395.0,0
900,16875.0,97.0,3,2.2,96.0,20,2.8,8.8,6.8,98.0,5,4100.0,0.3,8.0,365.0,0
1080,16235.0,98.5,2,2.0,97.0,18,1.5,9.5,8.5,99.0,2,4200.0,0.35,9.0,335.0,0
970,15182.5,96.2,1,2.5,94.0,22,2.0,8.0,6.0,97.0,7,3900.0,0.28,8.5,395.0,0
1180,14582.5,97.5,3,2.0,96.0,19,1.8,9.8,9.2,98.0,9,4600.0,0.38,9.0,405.0,0
920,15682.5,95.8,4,2.8,95.0,21,2.5,8.2,7.2,96.0,6,3800.0,0.32,8.0,395.0,0
1090,15282.5,98.0,2,2.5,97.0,20,2.2,9.0,8.0,97.0,8,4200.0,0.35,9.0,365.0,0
1100,16375.0,96.5,3,2.2,96.0,19,2.0,8.5,7.5,98.0,5,4100.0,0.3,8.5,395.0,0
1000,14882.5,97.8,1,2.5,95.0,22,1.8,9.0,8.0,96.0,4,4000.0,0.35,9.0,335.0,0
1050,15882.5,98.5,4,2.8,97.0,20,2.5,8.8,7.8,98.0,7,4500.0,0.38,9.0,395.0,0
924,18512.5,95.0,2,3.2,94.0,18,3.0,8.5,8.5,97.0,9,4900.0,0.42,8.5,405.0,0
1170,15182.5,96.8,3,2.8,96.0,21,2.8,9.2,7.2,98.0,8,4200.0,0.37,9.0,395.0,0
1090,15782.5,98.0,2,2.5,97.0,19,2.2,9.0,8.0,97.0,6,4600.0,0.38,9.0,405.0,0
980,14382.5,97.5,1,2.8,96.0,20,1.8,9.5,8.5,96.0,5,4000.0,0.35,8.0,395.0,0
1140,15382.5,96.2,4,2.2,95.0,22,3.2,8.8,7.8,98.0,7,4800.0,0.42,9.0,365.0,0
1050,15982.5,98.8,2,3.0,97.0,18,2.0,9.0,8.0,97.0,4,4300.0,0.38,8.5,405.0,0
1180,16182.5,96.0,3,2.5,96.0,21,2.5,9.0,7.0,98.0,8,4600.0,0.37,9.0,395.0,0
1010,14782.5,97.8,1,2.2,95.0,19,2.0,9.2,8.2,96.0,6,4200.0,0.35,8.0,395.0,0
1100,15582.5,98.0,4,2.8,97.0,20,2.5,9.0,7.5,98.0,5,4500.0,0.42,9.0,365.0,0
1080,14982.5,96.5,3,2.5,96.0,22,3.0,9.0,8.0,97.0,9,4800.0,0.38,8.5,395.0,0
1020,15182.5,97.2,2,2.8,95.0,19,2.2,9.5,8.5,96.0,7,4300.0,0.37,8.0,395.0,0
1120,15782.5,98.0,4,2.2,97.0,21,2.8,9.0,7.8,98.0,8,4600.0,0.42,9.0,405.0,0
1060,15382.5,96.8,3,2.8,96.0,20,2.5,9.0,8.0,97.0,6,4500.0,0.38,8.5,395.0,0
980,14982.5,97.5,1,2.5,95.0,22,1.8,9.2,8.2,96.0,4,4200.0,0.35,8.0,365.0,0
1080,15982.5,98.0,2,2.8,97.0,19,2.2,9.0,8.0,97.0,9,4600.0,0.38,9.0,395.0,0
1000,14782.5,97.8,1,2.2,95.0,20,1.8,9.5,8.5,96.0,7,4300.0,0.35,8.0,395.0,0
950,17651.5,96.5,3,2.1,94.0,18,2.5,8.8,8.8,95.0,8,4800.0,0.4,8.5,375.0,0
1150,17382.5,98.5,1,2.6,98.0,22,2.0,9.8,9.2,99.0,9,5000.0,0.45,9.5,425.0,0
1030,16382.5,97.0,4,2.3,96.0,19,2.8,9.0,8.0,97.0,7,4700.0,0.42,9.0,395.0,0
920,16182.5,96.8,2,2.4,95.0,21,2.5,9.5,9.0,96.0,6,4600.0,0.38,8.0,375.0,0
1090,17182.5,98.2,3,2.9,97.0,20,2.2,9.2,8.5,98.0,8,4900.0,0.43,9.5,425.0,0
1010,16582.5,97.5,1,2.5,96.0,18,2.0,9.0,8.0,96.0,7,4500.0,0.4,8.0,395.0,0
1170,17982.5,99.0,4,2.7,98.0,23,2.5,10.0,9.5,99.0,10,5200.0,0.48,10.0,475.0,0
1040,16782.5,97.8,2,2.6,97.0,20,2.8,9.5,9.0,97.0,8,4800.0,0.42,9.0,425.0,0
1180,18182.5,99.2,5,2.8,98.0,24,2.0,10.5,10.0,99.0,9,5400.0,0.5,10.5,495.0,0
1050,16982.5,98.0,3,2.7,96.0,19,2.5,9.8,9.2,97.0,7,4700.0,0.43,9.0,425.0,0
1190,18382.5,99.5,1,2.9,98.0,22,2.5,11.0,10.5,99.0,10,5600.0,0.52,10.5,525.0,0
1060,17182.5,98.2,4,2.8,97.0,20,2.8,10.0,9.5,97.0,8,5000.0,0.45,9.5,475.0,0
1015,15712.5,98.5,2,2.5,95.0,21,2.3,9.2,8.8,98.0,9,4500.0,0.41,8.5,425.0,0
1020,15812.5,99.0,1,2.6,96.0,18,2.1,9.0,8.5,98.0,8,4600.0,0.42,8.0,425.0,0
1030,15912.5,98.8,3,2.7,97.0,19,2.2,9.5,9.0,98.0,9,4700.0,0.44,8.5,450.0,0
1045,16012.5,99.2,2,2.8,98.0,20,2.5,10.0,9.5,99.0,10,4800.0,0.46,9.0,475.0,0
1025,16112.5,98.0,1,2.9,96.0,17,2.0,9.0,8.0,98.0,7,4600.0,0.43,8.0,450.0,0
1050,16212.5,99.5,4,3.0,97.0,21,2.8,10.5,10.0,99.0,10,5000.0,0.49,9.5,500.0,0
1010,16312.5,98.8,3,2.8,95.0,18,2.2,9.5,9.0,98.0,8,4700.0,0.45,8.5,475.0,0
1035,16412.5,99.0,2,2.9,96.0,19,2.3,9.8,9.2,99.0,9,4800.0,0.47,9.0,500.0,0
1060,16512.5,98.2,1,3.0,97.0,20,2.0,10.0,9.5,99.0,10,4900.0,0.51,9.5,525.0,0
1080,16612.5,99.5,4,3.1,98.0,22,2.8,11.0,10.5,99.0,10,5200.0,0.54,10.0,550.0,0
1090,16712.5,99.0,2,3.2,97.0,21,2.5,10.5,10.0,99.0,9,5300.0,0.55,10.0,525.0,0
1100,16812.5,98.8,3,3.3,96.0,20,2.2,10.0,9.5,99.0,8,5000.0,0.52,9.5,550.0,0
1110,16912.5,99.2,1,3.4,97.0,19,2.0,10.5,10.0,99.0,10,5100.0,0.56,10.0,575.0,0
1120,17012.5,98.2,4,3.5,98.0,22,2.8,11.0,10.5,99.0,10,5400.0,0.59,10.5,600.0,0
1130,17112.5,99.5,2,3.6,97.0,21,2.5,11.0,10.5,99.0,9,5500.0,0.61,10.5,625.0,0
1140,17212.5,99.0,3,3.7,96.0,20,2.2,11.0,10.0,99.0,8,5200.0,0.58,10.0,650.0,0
1010,15122.5,95.0,2,2.9,95.0,18,1.8,8.0,8.5,98.0,7,4100.0,0.45,8.0,425.0,0
1020,15222.5,96.0,1,3.0,96.0,19,2.0,8.5,9.0,98.0,6,4200.0,0.48,8.5,450.0,0
1030,15322.5,97.0,3,3.1,97.0,20,2.2,9.0,9.5,98.0,7,4300.0,0.51,9.0,475.0,0
1040,15422.5,98.0,4,3.2,98.0,22,2.8,9.5,10.0,98.0,8,4400.0,0.54,9.5,500.0,0
1050,15522.5,99.0,2,3.3,99.0,21,2.5,10.0,10.5,98.0,9,4500.0,0.57,10.0,525.0,0
1060,15622.5,99.5,3,3.4,99.0,20,2.2,10.0,10.0,98.0,8,4600.0,0.6,10.0,550.0,0
1070,15722.5,99.0,4,3.5,98.0,22,2.8,10.5,10.5,98.0,9,4700.0,0.63,10.5,575.0,0
1080,15822.5,98.0,2,3.6,97.0,21,2.5,11.0,11.0,98.0,10,4800.0,0.66,10.5,600.0,0
1090,15922.5,97.0,3,3.7,96.0,20,2.2,11.0,11.0,98.0,9,4900.0,0.69,10.0,625.0,0
1100,16022.5,96.0,4,3.8,95.0,22,2.8,12.0,11.5,98.0,10,5000.0,0.72,10.5,650.0,0
1110,16122.5,95.0,2,3.9,95.0,21,2.5,12.0,12.0,98.0,9,5100.0,0.75,10.5,675.0,0
1120,16222.5,94.0,3,4.0,94.0,20,2.2,12.0,12.0,98.0,10,5200.0,0.78,10.0,700.0,0
1130,16322.5,93.0,4,4.1,93.0,22,2.8,13.0,12.5,98.0,11,5300.0,0.81,10.5,725.0,0
1140,16422.5,92.0,2,4.2,92.0,21,2.5,13.0,13.0,98.0,10,5400.0,0.84,10.5,750.0,0
1150,16522.5,91.0,3,4.3,91.0,20,2.2,13.0,13.0,98.0,11,5500.0,0.87,10.0,775.0,0
1160,16622.5,90.0,4,4.4,90.0,22,2.8,14.0,13.5,98.0,12,5600.0,0.9,10.5,800.0,0
1005,18000.0,85.0,1,0.8,85.0,19,2.0,8.0,8.0,96.0,8,3000.0,0.45,5.0,450.0,0
1010,18200.0,86.0,2,0.9,86.0,18,1.8,8.0,8.5,96.0,9,3100.0,0.48,5.5,475.0,0
1015,18400.0,87.0,3,1.0,87.0,20,2.5,9.0,9.0,96.0,10,3200.0,0.51,6.0,500.0,0
1020,18600.0,88.0,1,1.1,88.0,19,2.0,9.0,9.5,96.0,11,3300.0,0.54,6.5,525.0,0
1025,18800.0,89.0,2,1.2,89.0,18,1.8,10.0,10.0,96.0,12,3400.0,0.57,7.0,550.0,0
1030,19000.0,90.0,3,1.3,90.0,20,2.5,10.0,10.5,96.0,13,3500.0,0.6,7.5,575.0,0
1035,19200.0,91.0,1,1.4,91.0,19,2.0,11.0,11.0,96.0,14,3600.0,0.63,8.0,600.0,0
1040,19400.0,92.0,2,1.5,92.0,18,1.8,11.0,11.5,96.0,15,3700.0,0.66,8.5,625.0,0
1045,19600.0,93.0,3,1.6,93.0,20,2.5,12.0,12.0,96.0,16,3800.0,0.69,9.0,650.0,0
1050,19800.0,94.0,1,1.7,94.0,19,2.0,12.0,12.5,96.0,17,3900.0,0.72,9.5,675.0,0
1055,20000.0,95.0,2,1.8,95.0,18,1.8,13.0,13.0,96.0,18,4000.0,0.75,10.0,700.0,0
1060,20200.0,96.0,3,1.9,96.0,20,2.5,13.0,13.5,96.0,19,4100.0,0.78,10.5,725.0,0
1065,20400.0,97.0,1,2.0,97.0,19,2.0,14.0,14.0,96.0,20,4200.0,0.81,11.0,750.0,0
